Approved_Symbol	Entrez_ID	BIG-C_Category	Affymetrix_HGU133A	BrainArray_HGU133A	Affymetrix_HGU133A2	BrainArray_HGU133A2	Affymetrix_HGU133-Plus2	BrainArray_HGU133-Plus2	Affymetrix_HuGene1-1	BrainArray_HuGene1-1	Illumina_HWG-6v2	Illumina_HWG-6v3	Illumina_HT-12v3	Illumina_HT-12v4
CKS1B	1163	Pro-Proliferation	1	0	1	0	1	0	1	1	1	1	1	1
COL8A1	1295	Integrin-Pathway	1	0	1	0	1	0	1	1	1	1	1	1
COX6A1	1337	Mitochondria-Oxidative-Phosphorylation	1	0	1	0	1	0	1	1	1	1	1	1
CXorf40B	541578	Unknown	1	0	1	0	1	0	1	1	1	1	1	1
CYP2D6	1565	Endoplasmic-Reticulum	1	0	1	0	1	0	1	1	1	1	1	1
CYP2F1	1572	Endoplasmic-Reticulum	1	0	1	0	1	0	1	1	1	1	1	1
CYP4F3	4051	Endoplasmic-Reticulum	1	0	1	0	1	0	1	1	1	1	1	1
DND1	373863	MicroRNA-Processing	1	0	1	0	1	0	1	1	1	1	1	1
EIF3F	8665	mRNA-Translation	1	0	1	0	1	0	1	1	1	1	1	1
EIF4B	1975	mRNA-Translation	1	0	1	0	1	0	1	1	1	1	1	1
EIF4H	7458	mRNA-Translation	1	0	1	0	1	0	1	1	1	1	1	1
EVC	2121	Intracellular-Signaling	1	0	1	0	1	0	1	1	1	1	1	1
F2RL3	9002	General-Cell-Surface	1	0	1	0	1	0	1	1	1	1	1	1
FAM35A	54537	Unknown	1	0	1	0	1	0	1	1	1	1	1	1
FCGR2A	2212	Immune-Cell-Surface	1	0	1	0	1	0	1	1	1	1	1	1
FKBP9	11328	Endoplasmic-Reticulum	1	0	1	0	1	0	1	1	1	1	1	1
GBAP1	2630	Pseudogenes	1	0	1	0	1	0	1	1	1	1	1	1
GPX1	2876	Reactive-Oxygen-Species-Protection	1	0	1	0	1	0	1	1	1	1	1	1
GSTM1	2944	Cytoplasm-and-Biochemistry	1	0	1	0	1	0	1	1	1	1	1	1
HACD2	201562	Endoplasmic-Reticulum	1	0	1	0	1	0	1	1	1	1	1	1
HCAR3	8843	General-Cell-Surface	1	0	1	0	1	0	1	1	1	1	1	1
HIST1H2AC	8334	Chromatin-Remodeling	1	0	1	0	1	0	1	1	1	1	1	1
HIST1H2BJ	8970	Chromatin-Remodeling	1	0	1	0	1	0	1	1	1	1	1	1
HIST3H2A	92815	Chromatin-Remodeling	1	0	1	0	1	0	1	1	1	1	1	1
HMGN1	3150	Chromatin-Remodeling	1	0	1	0	1	0	1	1	1	1	1	1
HMGN2	3151	Chromatin-Remodeling	1	0	1	0	1	0	1	1	1	1	1	1
HSPB1	3315	Unfolded-Protein-and-Stress	1	0	1	0	1	0	1	1	1	1	1	1
HSPD1	3329	Mitochondria-General	1	0	1	0	1	0	1	1	1	1	1	1
HSPE1	3336	Mitochondria-DNA-to-RNA	1	0	1	0	1	0	1	1	1	1	1	1
IFITM3	10410	Interferon-Stimulated-Genes	1	0	1	0	1	0	1	1	1	1	1	1
IKBKG	8517	Intracellular-Signaling	1	0	1	0	1	0	1	1	1	1	1	1
ITGB1	3688	Integrin-Pathway	1	0	1	0	1	0	1	1	1	1	1	1
KAT7	11143	Chromatin-Remodeling	1	0	1	0	1	0	1	1	1	1	1	1
KCNA3	3738	Transporters	1	0	1	0	1	0	1	1	1	1	1	1
KCNMB3	27094	Transporters	1	0	1	0	1	0	1	1	1	1	1	1
KCTD9	54793	Unknown	1	0	1	0	1	0	1	1	1	1	1	1
KIF24	347240	Cytoskeleton	1	0	1	0	1	0	1	1	1	1	1	1
KRT18	3875	Cytoskeleton	1	0	1	0	1	0	1	1	1	1	1	1
KRT8	3856	Cytoskeleton	1	0	1	0	1	0	1	1	1	1	1	1
LDHA	3939	Glycolysis-Gluconeogenesis-and-Pentose-Phosphate-Pathways	1	0	1	0	1	0	1	1	1	1	1	1
METTL2B	55798	mRNA-Translation	1	0	1	0	1	0	1	1	1	1	1	1
MKRN3	7681	Ubiquitylation-and-Sumoylation	1	0	1	0	1	0	1	1	1	1	1	1
MT1E	4493	Nucleus-and-Nucleolus	1	0	1	0	1	0	1	1	1	1	1	1
MT1H	4496	Nucleus-and-Nucleolus	1	0	1	0	1	0	1	1	1	1	1	1
MTRF1L	54516	Mitochondria-DNA-to-RNA	1	0	1	0	1	0	1	1	1	1	1	1
MTX1	4580	Mitochondria-General	1	0	1	0	1	0	1	1	1	1	1	1
NAIP	4671	Pattern-Recognition-Receptors	1	0	1	0	1	0	1	1	1	1	1	1
NDUFV2	4729	Mitochondria-Oxidative-Phosphorylation	1	0	1	0	1	0	1	1	1	1	1	1
NSA2	10412	Nucleus-and-Nucleolus	1	0	1	0	1	0	1	1	1	1	1	1
OPHN1	4983	Endosome-and-Vesicles	1	0	1	0	1	0	1	1	1	1	1	1
PABPC1	26986	MicroRNA-Processing	1	0	1	0	1	0	1	1	1	1	1	1
PAIP1	10605	mRNA-Translation	1	0	1	0	1	0	1	1	1	1	1	1
PARP4	143	Cytoplasm-and-Biochemistry	1	0	1	0	1	0	1	1	1	1	1	1
POLRMT	5442	Mitochondria-DNA-to-RNA	1	0	1	0	1	0	1	1	1	1	1	1
PRR13	54458	Unknown	1	0	1	0	1	0	1	1	1	1	1	1
PRSS2	5645	Secreted-and-ECM	1	0	1	0	1	0	1	1	1	1	1	1
PSG6	5675	Secreted-and-ECM	1	0	1	0	1	0	1	1	1	1	1	1
PSMC6	5706	Proteasome	1	0	1	0	1	0	1	1	1	1	1	1
PTMA	5757	Chromatin-Remodeling	1	0	1	0	1	0	1	1	1	1	1	1
RAB13	5872	Endosome-and-Vesicles	1	0	1	0	1	0	1	1	1	1	1	1
RAP1B	5908	RAS-Superfamily	1	0	1	0	1	0	1	1	1	1	1	1
RPL10A	4736	mRNA-Translation	1	0	1	0	1	0	1	1	1	1	1	1
RPL12	6136	mRNA-Translation	1	0	1	0	1	0	1	1	1	1	1	1
RPL19	6143	mRNA-Translation	1	0	1	0	1	0	1	1	1	1	1	1
RPL26L1	51121	mRNA-Translation	1	0	1	0	1	0	1	1	1	1	1	1
RPL27	6155	mRNA-Translation	1	0	1	0	1	0	1	1	1	1	1	1
RPL29	6159	mRNA-Translation	1	0	1	0	1	0	1	1	1	1	1	1
RPL32	6161	mRNA-Translation	1	0	1	0	1	0	1	1	1	1	1	1
RPL34	6164	mRNA-Translation	1	0	1	0	1	0	1	1	1	1	1	1
RPL36AL	6166	mRNA-Translation	1	0	1	0	1	0	1	1	1	1	1	1
RPL41	6171	mRNA-Translation	1	0	1	0	1	0	1	1	1	1	1	1
RPLP0	6175	mRNA-Translation	1	0	1	0	1	0	1	1	1	1	1	1
RPLP1	6176	mRNA-Translation	1	0	1	0	1	0	1	1	1	1	1	1
RPS15	6209	mRNA-Translation	1	0	1	0	1	0	1	1	1	1	1	1
RPS15A	6210	mRNA-Translation	1	0	1	0	1	0	1	1	1	1	1	1
RPS25	6230	mRNA-Translation	1	0	1	0	1	0	1	1	1	1	1	1
RPS29	6235	mRNA-Translation	1	0	1	0	1	0	1	1	1	1	1	1
RPS5	6193	mRNA-Translation	1	0	1	0	1	0	1	1	1	1	1	1
RPS7	6201	mRNA-Translation	1	0	1	0	1	0	1	1	1	1	1	1
RPS9	6203	mRNA-Translation	1	0	1	0	1	0	1	1	1	1	1	1
S100A7	6278	Secreted-and-ECM	1	0	1	0	1	0	1	1	1	1	1	1
SDHA	6389	Mitochondria-TCA-Cycle	1	0	1	0	1	0	1	1	1	1	1	1
SIGLEC15	284266	General-Cell-Surface	1	0	1	0	1	0	1	1	1	1	1	1
SLC25A23	79085	Mitochondria-General	1	0	1	0	1	0	1	1	1	1	1	1
SLC4A10	57282	Transporters	1	0	1	0	1	0	1	1	1	1	1	1
SNRPG	6637	mRNA-Splicing	1	0	1	0	1	0	1	1	1	1	1	1
SNX29P2	440352	Pseudogenes	1	0	1	0	1	0	1	1	1	1	1	1
TARP	445347	Immune-Signaling	1	0	1	0	1	0	1	1	1	1	1	1
TCAF1	9747	Transporters	1	0	1	0	1	0	1	1	1	1	1	1
TDG	6996	Chromatin-Remodeling	1	0	1	0	1	0	1	1	1	1	1	1
TECR	9524	Endoplasmic-Reticulum	1	0	1	0	1	0	1	1	1	1	1	1
TMLHE	55217	Mitochondria-General	1	0	1	0	1	0	1	1	1	1	1	1
TOMM40	10452	Mitochondria-General	1	0	1	0	1	0	1	1	1	1	1	1
TWF1	5756	Cytoskeleton	1	0	1	0	1	0	1	1	1	1	1	1
UBC	7316	Ubiquitylation-and-Sumoylation	1	0	1	0	1	0	1	1	1	1	1	1
UBL5	59286	Ubiquitylation-and-Sumoylation	1	0	1	0	1	0	1	1	1	1	1	1
UBQLN4	56893	Ubiquitylation-and-Sumoylation	1	0	1	0	1	0	1	1	1	1	1	1
UGT2B28	54490	Endoplasmic-Reticulum	1	0	1	0	1	0	1	1	1	1	1	1
UNC93A	54346	General-Cell-Surface	1	0	1	0	1	0	1	1	1	1	1	1
UQCRFS1	7386	Mitochondria-Oxidative-Phosphorylation	1	0	1	0	1	0	1	1	1	1	1	1
VDAC1	7416	Mitochondria-General	1	0	1	0	1	0	1	1	1	1	1	1
VDAC2	7417	Mitochondria-General	1	0	1	0	1	0	1	1	1	1	1	1
VOPP1	81552	Endosome-and-Vesicles	1	0	1	0	1	0	1	1	1	1	1	1
XKR8	55113	General-Cell-Surface	1	0	1	0	1	0	1	1	1	1	1	1
XRCC6	2547	DNA-Repair	1	0	1	0	1	0	1	1	1	1	1	1
YWHAQ	10971	Intracellular-Signaling	1	0	1	0	1	0	1	1	1	1	1	1
ZFAND6	54469	Intracellular-Signaling	1	0	1	0	1	0	1	1	1	1	1	1
ZNF432	9668	Transcription-Factors	1	0	1	0	1	0	1	1	1	1	1	1
ZNF532	55205	Transcription-Factors	1	0	1	0	1	0	1	1	1	1	1	1
ZNF623	9831	Transcription-Factors	1	0	1	0	1	0	1	1	1	1	1	1
ZNF813	126017	Transcription-Factors	1	0	1	0	1	0	1	1	1	1	1	1
CXorf40A	91966	Unknown	0	0	1	0	1	0	1	1	1	1	1	1
HIST1H2AJ	8331	Chromatin-Remodeling	0	0	1	0	1	0	1	1	1	1	1	1
HIST1H4I	8294	Chromatin-Remodeling	0	0	1	0	1	0	1	1	1	1	1	1
SNX29	92017	Endosome-and-Vesicles	1	0	0	0	1	0	1	1	1	1	1	1
ADAMTS4	9507	Intracellular-Signaling	0	0	0	0	1	0	1	1	1	1	1	1
AMIGO1	57463	General-Cell-Surface	0	0	0	0	1	0	1	1	1	1	1	1
ARL14EP	120534	Cytoskeleton	0	0	0	0	1	0	1	1	1	1	1	1
B3GAT2	135152	Golgi	0	0	0	0	1	0	1	1	1	1	1	1
BRI3BP	140707	Mitochondria-General	0	0	0	0	1	0	1	1	1	1	1	1
CDC26	246184	Pro-Proliferation	0	0	0	0	1	0	1	1	1	1	1	1
CFHR3	10878	Secreted-and-ECM	0	0	0	0	1	0	1	1	1	1	1	1
CIDECP	152302	Pseudogenes	0	0	0	0	1	0	1	1	1	1	1	1
EBPL	84650	Endoplasmic-Reticulum	0	0	0	0	1	0	1	1	1	1	1	1
ERV3-1	2086	Unknown	0	0	0	0	1	0	1	1	1	1	1	1
FAM103A1	83640	mRNA-Translation	0	0	0	0	1	0	1	1	1	1	1	1
FAM78B	149297	Unknown	0	0	0	0	1	0	1	1	1	1	1	1
FBXW8	26259	Anti-Proliferation	0	0	0	0	1	0	1	1	1	1	1	1
FUNDC2	65991	Mitochondria-General	0	0	0	0	1	0	1	1	1	1	1	1
GABPB2	126626	Transcription-Factors	0	0	0	0	1	0	1	1	1	1	1	1
GALNTL6	442117	Golgi	0	0	0	0	1	0	1	1	1	1	1	1
GDPGP1	390637	Cytoplasm-and-Biochemistry	0	0	0	0	1	0	1	1	1	1	1	1
GMCL1	64395	Nucleus-and-Nucleolus	0	0	0	0	1	0	1	1	1	1	1	1
GPAT2	150763	Mitochondria-General	0	0	0	0	1	0	1	1	1	1	1	1
KIAA1143	57456	Unknown	0	0	0	0	1	0	1	1	1	1	1	1
KIF27	55582	Cytoskeleton	0	0	0	0	1	0	1	1	1	1	1	1
KLRG2	346689	Immune-Cell-Surface	0	0	0	0	1	0	1	1	1	1	1	1
LCE1E	353135	General-Cell-Surface	0	0	0	0	1	0	1	1	1	1	1	1
LCN6	158062	Secreted-and-ECM	0	0	0	0	1	0	1	1	1	1	1	1
LDLRAD3	143458	General-Cell-Surface	0	0	0	0	1	0	1	1	1	1	1	1
LOC613266	613266	Unknown	0	0	0	0	1	0	1	1	1	1	1	1
METAP1D	254042	Mitochondria-DNA-to-RNA	0	0	0	0	1	0	1	1	1	1	1	1
NDUFAF2	91942	Mitochondria-Oxidative-Phosphorylation	0	0	0	0	1	0	1	1	1	1	1	1
NKX6-3	157848	Transcription-Factors	0	0	0	0	1	0	1	1	1	1	1	1
NUS1	116150	Endoplasmic-Reticulum	0	0	0	0	1	0	1	1	1	1	1	1
PCGF6	84108	Transcription-Factors	0	0	0	0	1	0	1	1	1	1	1	1
RNF185	91445	Autophagy	0	0	0	0	1	0	1	1	1	1	1	1
SLC35G1	159371	Transporters	0	0	0	0	1	0	1	1	1	1	1	1
STRADB	55437	Intracellular-Signaling	0	0	0	0	1	0	1	1	1	1	1	1
SYT3	84258	Endosome-and-Vesicles	0	0	0	0	1	0	1	1	1	1	1	1
TAPT1-AS1	202020	General-Cell-Surface	0	0	0	0	1	0	1	1	1	1	1	1
TATDN1	83940	Nucleus-and-Nucleolus	0	0	0	0	1	0	1	1	1	1	1	1
TMEM150B	284417	Autophagy	0	0	0	0	1	0	1	1	1	1	1	1
TRMT10B	158234	mRNA-Translation	0	0	0	0	1	0	1	1	1	1	1	1
TTTY13	83868	Unknown	0	0	0	0	1	0	1	1	1	1	1	1
UHRF1	29128	Pro-Proliferation	0	0	0	0	1	0	1	1	1	1	1	1
USMG5	84833	Mitochondria-General	0	0	0	0	1	0	1	1	1	1	1	1
WNT9A	7483	WNT-Signaling	0	0	0	0	1	0	1	1	1	1	1	1
ZNF121	7675	Transcription-Factors	0	0	0	0	1	0	1	1	1	1	1	1
ZNF17	7565	Transcription-Factors	0	0	0	0	1	0	1	1	1	1	1	1
ZNF431	170959	Transcription-Factors	0	0	0	0	1	0	1	1	1	1	1	1
ZNF517	340385	Transcription-Factors	0	0	0	0	1	0	1	1	1	1	1	1
ZNF543	125919	Transcription-Factors	0	0	0	0	1	0	1	1	1	1	1	1
CEP170	9859	Cytoskeleton	1	0	0	0	0	0	1	1	1	1	1	1
OR7E91P	79315	Pseudogenes	1	0	0	0	0	0	1	1	1	1	1	1
AADACL3	126767	Unknown	0	0	0	0	0	0	1	1	1	1	1	1
AADACL4	343066	Unknown	0	0	0	0	0	0	1	1	1	1	1	1
ABCA10	10349	Transporters	0	0	0	0	0	0	1	1	1	1	1	1
ACER2	340485	Golgi	0	0	0	0	0	0	1	1	1	1	1	1
ACOT1	641371	Cytoplasm-and-Biochemistry	0	0	0	0	0	0	1	1	1	1	1	1
ACOT2	10965	Cytoplasm-and-Biochemistry	0	0	0	0	0	0	1	1	1	1	1	1
ACSM6	142827	Mitochondria-General	0	0	0	0	0	0	1	1	1	1	1	1
ACTBL2	345651	Cytoskeleton	0	0	0	0	0	0	1	1	1	1	1	1
ACTRT1	139741	Cytoskeleton	0	0	0	0	0	0	1	1	1	1	1	1
APOBEC3H	164668	Nucleus-and-Nucleolus	0	0	0	0	0	0	1	1	1	1	1	1
AWAT2	158835	Endoplasmic-Reticulum	0	0	0	0	0	0	1	1	1	1	1	1
BIRC8	112401	Anti-Apoptosis	0	0	0	0	0	0	1	1	1	1	1	1
C1orf229	388759	Unknown	0	0	0	0	0	0	1	1	1	1	1	1
C2orf27B	408029	Unknown	0	0	0	0	0	0	1	1	1	1	1	1
CARD17	440068	Pattern-Recognition-Receptors	0	0	0	0	0	0	1	1	1	1	1	1
CATSPER2P1	440278	Pseudogenes	0	0	0	0	0	0	1	1	1	1	1	1
CCL3	6348	Secreted-Immune	0	0	0	0	0	0	1	1	1	1	1	1
CD300E	342510	General-Cell-Surface	0	0	0	0	0	0	1	1	1	1	1	1
CDKL4	344387	Pro-Proliferation	0	0	0	0	0	0	1	1	1	1	1	1
CERKL	375298	Anti-Apoptosis	0	0	0	0	0	0	1	1	1	1	1	1
CLCNKA	1187	Transporters	0	0	0	0	0	0	1	1	1	1	1	1
CLDN22	53842	General-Cell-Surface	0	0	0	0	0	0	1	1	1	1	1	1
CLEC17A	388512	Immune-Cell-Surface	0	0	0	0	0	0	1	1	1	1	1	1
CLEC2A	387836	General-Cell-Surface	0	0	0	0	0	0	1	1	1	1	1	1
CLEC6A	93978	Immune-Cell-Surface	0	0	0	0	0	0	1	1	1	1	1	1
CLEC9A	283420	Immune-Cell-Surface	0	0	0	0	0	0	1	1	1	1	1	1
CLLU1OS	574016	Unknown	0	0	0	0	0	0	1	1	1	1	1	1
CLPSL2	389383	Secreted-and-ECM	0	0	0	0	0	0	1	1	1	1	1	1
CLRN2	645104	General-Cell-Surface	0	0	0	0	0	0	1	1	1	1	1	1
CPSF4L	642843	Unknown	0	0	0	0	0	0	1	1	1	1	1	1
CTU1	90353	mRNA-Translation	0	0	0	0	0	0	1	1	1	1	1	1
DEFB128	245939	Secreted-and-ECM	0	0	0	0	0	0	1	1	1	1	1	1
DEFB136	613210	Secreted-and-ECM	0	0	0	0	0	0	1	1	1	1	1	1
DGAT2L6	347516	Endoplasmic-Reticulum	0	0	0	0	0	0	1	1	1	1	1	1
DGCR6	8214	Unknown	0	0	0	0	0	0	1	1	1	1	1	1
DPRX	503834	Unknown	0	0	0	0	0	0	1	1	1	1	1	1
DUPD1	338599	Intracellular-Signaling	0	0	0	0	0	0	1	1	1	1	1	1
EFCAB3	146779	Unknown	0	0	0	0	0	0	1	1	1	1	1	1
ENTPD8	377841	General-Cell-Surface	0	0	0	0	0	0	1	1	1	1	1	1
FAM177B	400823	Unknown	0	0	0	0	0	0	1	1	1	1	1	1
FAM180A	389558	Unknown	0	0	0	0	0	0	1	1	1	1	1	1
FCGR3A	2214	Immune-Cell-Surface	0	0	0	0	0	0	1	1	1	1	1	1
FOXI2	399823	Transcription-Factors	0	0	0	0	0	0	1	1	1	1	1	1
FTMT	94033	Mitochondria-General	0	0	0	0	0	0	1	1	1	1	1	1
GBA	2629	Lysosome	0	0	0	0	0	0	1	1	1	1	1	1
GDF6	392255	Secreted-and-ECM	0	0	0	0	0	0	1	1	1	1	1	1
GJB7	375519	General-Cell-Surface	0	0	0	0	0	0	1	1	1	1	1	1
GJC3	349149	General-Cell-Surface	0	0	0	0	0	0	1	1	1	1	1	1
GPR141	353345	General-Cell-Surface	0	0	0	0	0	0	1	1	1	1	1	1
GPX6	257202	Reactive-Oxygen-Species-Protection	0	0	0	0	0	0	1	1	1	1	1	1
GSDMA	284110	Pro-Apoptosis	0	0	0	0	0	0	1	1	1	1	1	1
GSTA5	221357	Cytoplasm-and-Biochemistry	0	0	0	0	0	0	1	1	1	1	1	1
H3F3C	440093	Chromatin-Remodeling	0	0	0	0	0	0	1	1	1	1	1	1
HCAR2	338442	General-Cell-Surface	0	0	0	0	0	0	1	1	1	1	1	1
HIST1H2AA	221613	Chromatin-Remodeling	0	0	0	0	0	0	1	1	1	1	1	1
HIST1H2AH	85235	Chromatin-Remodeling	0	0	0	0	0	0	1	1	1	1	1	1
HIST2H2AB	317772	Chromatin-Remodeling	0	0	0	0	0	0	1	1	1	1	1	1
HIST2H2AC	8338	Chromatin-Remodeling	0	0	0	0	0	0	1	1	1	1	1	1
HIST3H2BB	128312	Chromatin-Remodeling	0	0	0	0	0	0	1	1	1	1	1	1
HLA-DRB5	3127	MHC-Class-TWO	0	0	0	0	0	0	1	1	1	1	1	1
HNRNPA1L2	144983	mRNA-Splicing	0	0	0	0	0	0	1	1	1	1	1	1
HSD17B13	345275	Secreted-and-ECM	0	0	0	0	0	0	1	1	1	1	1	1
IFIT1B	439996	Interferon-Stimulated-Genes	0	0	0	0	0	0	1	1	1	1	1	1
IFNL3	282617	Secreted-Immune	0	0	0	0	0	0	1	1	1	1	1	1
IGBP1P1	280655	Pseudogenes	0	0	0	0	0	0	1	1	1	1	1	1
IL31	386653	Secreted-Immune	0	0	0	0	0	0	1	1	1	1	1	1
INCA1	388324	Anti-Proliferation	0	0	0	0	0	0	1	1	1	1	1	1
IRX6	79190	Transcription-Factors	0	0	0	0	0	0	1	1	1	1	1	1
JPH4	84502	Golgi	0	0	0	0	0	0	1	1	1	1	1	1
KCTD8	386617	Transporters	0	0	0	0	0	0	1	1	1	1	1	1
KIAA1024L	100127206	Unknown	0	0	0	0	0	0	1	1	1	1	1	1
KLRC1	3821	Immune-Cell-Surface	0	0	0	0	0	0	1	1	1	1	1	1
KLRC2	3822	Immune-Cell-Surface	0	0	0	0	0	0	1	1	1	1	1	1
KPRP	448834	Secreted-and-ECM	0	0	0	0	0	0	1	1	1	1	1	1
KRTAP10-2	386679	Secreted-and-ECM	0	0	0	0	0	0	1	1	1	1	1	1
KRTAP21-2	337978	Cytoskeleton	0	0	0	0	0	0	1	1	1	1	1	1
KRTAP6-3	337968	Cytoskeleton	0	0	0	0	0	0	1	1	1	1	1	1
LCE1A	353131	General-Cell-Surface	0	0	0	0	0	0	1	1	1	1	1	1
LCE1D	353134	General-Cell-Surface	0	0	0	0	0	0	1	1	1	1	1	1
LCE1F	353137	General-Cell-Surface	0	0	0	0	0	0	1	1	1	1	1	1
LCE2A	353139	General-Cell-Surface	0	0	0	0	0	0	1	1	1	1	1	1
LCE2C	353140	General-Cell-Surface	0	0	0	0	0	0	1	1	1	1	1	1
LCE2D	353141	General-Cell-Surface	0	0	0	0	0	0	1	1	1	1	1	1
LCE3A	353142	General-Cell-Surface	0	0	0	0	0	0	1	1	1	1	1	1
LCE3C	353144	General-Cell-Surface	0	0	0	0	0	0	1	1	1	1	1	1
LCE3E	353145	General-Cell-Surface	0	0	0	0	0	0	1	1	1	1	1	1
LCE5A	254910	General-Cell-Surface	0	0	0	0	0	0	1	1	1	1	1	1
LINC01567	400511	Unknown	0	0	0	0	0	0	1	1	1	1	1	1
LINGO4	339398	Unknown	0	0	0	0	0	0	1	1	1	1	1	1
LIPK	643414	Cytoplasm-and-Biochemistry	0	0	0	0	0	0	1	1	1	1	1	1
LOC401357	401357	Unknown	0	0	0	0	0	0	1	1	1	1	1	1
LRIT3	345193	Golgi	0	0	0	0	0	0	1	1	1	1	1	1
MAFA	389692	Transcription-Factors	0	0	0	0	0	0	1	1	1	1	1	1
METTL2A	339175	Cytoplasm-and-Biochemistry	0	0	0	0	0	0	1	1	1	1	1	1
MRPS31P5	100887750	Pseudogenes	0	0	0	0	0	0	1	1	1	1	1	1
MS4A10	341116	General-Cell-Surface	0	0	0	0	0	0	1	1	1	1	1	1
MSGN1	343930	Transcription-Factors	0	0	0	0	0	0	1	1	1	1	1	1
MSX2P1	55545	Pseudogenes	0	0	0	0	0	0	1	1	1	1	1	1
MT1A	4489	Cytoplasm-and-Biochemistry	0	0	0	0	0	0	1	1	1	1	1	1
MYBPHL	343263	Unknown	0	0	0	0	0	0	1	1	1	1	1	1
NBPF22P	285622	Pseudogenes	0	0	0	0	0	0	1	1	1	1	1	1
NKX2-6	137814	Transcription-Factors	0	0	0	0	0	0	1	1	1	1	1	1
NME2	4831	Cytoplasm-and-Biochemistry	0	0	0	0	0	0	1	1	1	1	1	1
NOC2LP2	401010	Pseudogenes	0	0	0	0	0	0	1	1	1	1	1	1
NUDT8	254552	Cytoplasm-and-Biochemistry	0	0	0	0	0	0	1	1	1	1	1	1
OR10J5	127385	General-Cell-Surface	0	0	0	0	0	0	1	1	1	1	1	1
OR13C9	286362	General-Cell-Surface	0	0	0	0	0	0	1	1	1	1	1	1
OR14C36	127066	General-Cell-Surface	0	0	0	0	0	0	1	1	1	1	1	1
OR2G2	81470	General-Cell-Surface	0	0	0	0	0	0	1	1	1	1	1	1
OR2T10	127069	General-Cell-Surface	0	0	0	0	0	0	1	1	1	1	1	1
OR2W5	441932	Pseudogenes	0	0	0	0	0	0	1	1	1	1	1	1
OR4A5	81318	General-Cell-Surface	0	0	0	0	0	0	1	1	1	1	1	1
OR4D9	390199	General-Cell-Surface	0	0	0	0	0	0	1	1	1	1	1	1
OR4E2	26686	General-Cell-Surface	0	0	0	0	0	0	1	1	1	1	1	1
OR4K17	390436	General-Cell-Surface	0	0	0	0	0	0	1	1	1	1	1	1
OR52K2	119774	General-Cell-Surface	0	0	0	0	0	0	1	1	1	1	1	1
OR52N4	390072	Pseudogenes	0	0	0	0	0	0	1	1	1	1	1	1
OR5B2	390190	General-Cell-Surface	0	0	0	0	0	0	1	1	1	1	1	1
OR5D14	219436	General-Cell-Surface	0	0	0	0	0	0	1	1	1	1	1	1
OR5L1	219437	Pseudogenes	0	0	0	0	0	0	1	1	1	1	1	1
OTOP3	347741	Unknown	0	0	0	0	0	0	1	1	1	1	1	1
PAGE3	139793	Unknown	0	0	0	0	0	0	1	1	1	1	1	1
PCDHA1	56147	General-Cell-Surface	0	0	0	0	0	0	1	1	1	1	1	1
PCDHA11	56138	General-Cell-Surface	0	0	0	0	0	0	1	1	1	1	1	1
PCDHA12	56137	General-Cell-Surface	0	0	0	0	0	0	1	1	1	1	1	1
PCDHA13	56136	General-Cell-Surface	0	0	0	0	0	0	1	1	1	1	1	1
PCDHA4	56144	General-Cell-Surface	0	0	0	0	0	0	1	1	1	1	1	1
PCDHA8	56140	General-Cell-Surface	0	0	0	0	0	0	1	1	1	1	1	1
PMS2	5395	DNA-Repair	0	0	0	0	0	0	1	1	1	1	1	1
PMS2CL	441194	Pseudogenes	0	0	0	0	0	0	1	1	1	1	1	1
POTEA	340441	Secreted-and-ECM	0	0	0	0	0	0	1	1	1	1	1	1
PRR21	643905	Unknown	0	0	0	0	0	0	1	1	1	1	1	1
PRSS42	339906	Unknown	0	0	0	0	0	0	1	1	1	1	1	1
PSMB11	122706	Proteasome	0	0	0	0	0	0	1	1	1	1	1	1
PTF1A	256297	Transcription-Factors	0	0	0	0	0	0	1	1	1	1	1	1
PTX4	390667	Secreted-and-ECM	0	0	0	0	0	0	1	1	1	1	1	1
RAB41	347517	Golgi	0	0	0	0	0	0	1	1	1	1	1	1
RAB43	339122	Golgi	0	0	0	0	0	0	1	1	1	1	1	1
RAET1G	353091	MHC-Class-ONE	0	0	0	0	0	0	1	1	1	1	1	1
RNF222	643904	Ubiquitylation-and-Sumoylation	0	0	0	0	0	0	1	1	1	1	1	1
RPL13AP6	644511	Pseudogenes	0	0	0	0	0	0	1	1	1	1	1	1
RPL23AP64	649946	Pseudogenes	0	0	0	0	0	0	1	1	1	1	1	1
RPL26	6154	mRNA-Translation	0	0	0	0	0	0	1	1	1	1	1	1
RUFY4	285180	Unknown	0	0	0	0	0	0	1	1	1	1	1	1
SAA1	6288	Secreted-and-ECM	0	0	0	0	0	0	1	1	1	1	1	1
SBDS	51119	mRNA-Translation	0	0	0	0	0	0	1	1	1	1	1	1
SELENOV	348303	Cytoplasm-and-Biochemistry	0	0	0	0	0	0	1	1	1	1	1	1
SERPINA11	256394	Secreted-and-ECM	0	0	0	0	0	0	1	1	1	1	1	1
SIGLEC12	89858	Pseudogenes	0	0	0	0	0	0	1	1	1	1	1	1
SLC16A12	387700	Transporters	0	0	0	0	0	0	1	1	1	1	1	1
SLC22A10	387775	Transporters	0	0	0	0	0	0	1	1	1	1	1	1
SLC2A14	144195	Transporters	0	0	0	0	0	0	1	1	1	1	1	1
SLC36A2	153201	Transporters	0	0	0	0	0	0	1	1	1	1	1	1
